GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-reading-oneyearagometerreadingresultacquisition,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.reading,OneYearAgoMeterReadingResultAcquisitionImpl,6,229,4,18,1,63,4,16,0,9
