GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-inmemory-ciriusdb-ncis-cstsvc,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.ncis.cstsvc,CstsvcDataAccessImpl,8,66,0,4,2,11,1,6,1,4
kaiheisen-dataaccess-inmemory-ciriusdb-ncis-cstsvc,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.ncis.cstsvc,CstsvcDataAccessImpl.InternalRow,0,89,0,0,0,16,0,2,0,2
