GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-inmemory-ciriusdb-cirius-knsssvc,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.cirius.knsssvc,KnsssvcDataAccessImpl.InternalRow,0,26,0,0,0,6,0,2,0,2
kaiheisen-dataaccess-inmemory-ciriusdb-cirius-knsssvc,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.cirius.knsssvc,KnsssvcDataAccessImpl,13,68,1,5,2,10,3,7,2,5
