GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-get-openingworklocationinfoacquisition,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.get,OpeningWorkLocationInfoAcquisitionImpl,2,380,2,16,1,109,2,21,0,14
