GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-inmemory-ciriusdb-cirius-ntknsk,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.cirius.ntknsk,NtknskDataAccessImpl.InternalRow,0,139,0,0,0,18,0,1,0,1
kaiheisen-dataaccess-inmemory-ciriusdb-cirius-ntknsk,jp.co.tokyo_gas.kaiheisen.libs.da.inmemory.ciriusdb.cirius.ntknsk,NtknskDataAccessImpl,25,652,14,32,4,131,12,70,0,59
