GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-dktksry,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.dktksry,DktksryId,88,3,10,0,22,1,14,1,9,1
kaiheisen-dataaccess-jpa-ciriusdb-cirius-dktksry,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.dktksry,DktksryDataAccessImpl,9,548,0,0,2,127,1,18,1,18
