GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-ncis-itensak,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.ncis.itensak,ItensakId,133,3,24,0,30,1,22,1,10,1
kaiheisen-dataaccess-jpa-ciriusdb-ncis-itensak,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.ncis.itensak,ItensakDataAccessImpl,0,497,0,0,0,96,0,15,0,15
