GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-grksbhw,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.grksbhw,GrksbhwDataAccessImpl,0,241,1,11,0,59,1,16,0,11
kaiheisen-dataaccess-jpa-ciriusdb-cirius-grksbhw,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.grksbhw,GrksbhwId,57,55,6,6,15,14,15,3,9,3
