GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-opening-buildingtransferreceptionregistration,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,BuildingTransferReceptionRegistrationImpl,0,168,2,14,0,30,2,13,0,7
