GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-opening-contractcustomerupdatepatternjudgmentatopening,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,ContractCustomerUpdatePatternJudgmentAtOpeningImpl,15,451,2,26,2,161,2,22,0,10
