GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-opening-transferworkhistoryregistrationaddresscorrectionatopening,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,TransferWorkHistoryRegistrationAddressCorrectionAtOpeningImpl.DetailRow,0,15,0,0,0,1,0,1,0,1
kaiheisen-sv-impl-opening-transferworkhistoryregistrationaddresscorrectionatopening,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,TransferWorkHistoryRegistrationAddressCorrectionAtOpeningImpl,141,1013,70,90,4,188,69,32,0,21
