GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-register-closingcancellationcommonprocess,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.register,ClosingCancellationCommonProcessImpl.TerminationReasonMapping,0,9,0,0,0,1,0,1,0,1
kaiheisen-sv-impl-register-closingcancellationcommonprocess,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.register,ClosingCancellationCommonProcessImpl,43,551,19,35,18,153,19,36,0,28
