GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-register-supplystopupdateandmeterreadingresultregistrationatcancellation,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.register,SupplyStopUpdateAndMeterReadingResultRegistrationAtCancellationImpl.RequestState,0,9,0,0,0,1,0,1,0,1
kaiheisen-sv-impl-register-supplystopupdateandmeterreadingresultregistrationatcancellation,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.register,SupplyStopUpdateAndMeterReadingResultRegistrationAtCancellationImpl,0,330,0,6,0,72,0,12,0,9
