GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-kbagmst,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.kbagmst,KbagmstDataAccessImpl,35,71,2,0,9,16,2,3,1,3
kaiheisen-dataaccess-jpa-ciriusdb-cirius-kbagmst,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.kbagmst,KbagmstId,67,3,8,0,16,1,11,1,7,1
