GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-opening-contractcustomerregistrationupdateotherretailatopening,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,ContractCustomerRegistrationUpdateOtherRetailAtOpeningImpl,6,637,2,20,0,164,3,21,1,12
kaiheisen-sv-impl-opening-contractcustomerregistrationupdateotherretailatopening,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.opening,ContractCustomerRegistrationUpdateOtherRetailAtOpeningImpl.InternalValues,0,148,0,0,0,2,0,2,0,2
