GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-get-meterreadingresultacquisitionfororiginmeterdedicated,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.get,MeterReadingResultAcquisitionForOriginMeterDedicatedImpl.MeterReadingResultAcquisitionForClosingState,6,15,0,0,1,2,1,2,1,2
kaiheisen-sv-impl-get-meterreadingresultacquisitionfororiginmeterdedicated,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.get,MeterReadingResultAcquisitionForOriginMeterDedicatedImpl,10,185,3,17,4,55,2,15,0,7
