GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-gasmtrk,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.gasmtrk,GasmtrkId,67,3,8,0,16,1,11,1,7,1
kaiheisen-dataaccess-jpa-ciriusdb-cirius-gasmtrk,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.gasmtrk,GasmtrkDataAccessImpl,32,188,2,2,7,46,2,9,1,8
