GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-sv-impl-get-meterreadingresultacquisitioncomprehensive,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.get,MeterReadingResultAcquisitionComprehensiveImpl.MeterReadingResultAcquisitionForClosingState,6,15,0,0,1,2,1,2,1,2
kaiheisen-sv-impl-get-meterreadingresultacquisitioncomprehensive,jp.co.tokyo_gas.kaiheisen.libs.sv.impl.get,MeterReadingResultAcquisitionComprehensiveImpl,10,126,3,13,4,37,2,11,0,5
