GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-hsefl,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.hsefl,HseflDataAccessImpl,41,1069,4,24,8,231,5,41,2,30
kaiheisen-dataaccess-jpa-ciriusdb-cirius-hsefl,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.hsefl,HseflId,84,65,13,9,22,16,21,4,10,4
