GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
kaiheisen-dataaccess-jpa-ciriusdb-cirius-mtsetk,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.mtsetk,MtsetkId,33,37,4,4,9,8,9,3,5,3
kaiheisen-dataaccess-jpa-ciriusdb-cirius-mtsetk,jp.co.tokyo_gas.kaiheisen.libs.da.jpa.ciriusdb.cirius.mtsetk,MtsetkDataAccessImpl,9,412,0,2,2,91,1,17,1,16
